username,rating,comment,date;;;;
"Akbar Rosyid Mahadika,1,""All of the shoppefood menu interface are slow responds. From opening the shop, my order, and checkout"",2025-04-23 12:03:32";;;;
"Risky Mulya,5,""I really like shopee live, very interactive and we can check details product that we wanted to buy ... a lot of discount and more cheaper than other marketplace"",2025-04-23 11:56:12";;;;
"Arifin Ilham,1,""Tolong shopee hapus shopee video, sangat mengganggu dan meresahkan sebab berisi video tiktok perempuan yang berjoget-joget"",2025-04-23 10:24:01";;;;
"Anang Ardianto,1,""berat banget sumpah,lama2 sakit hp di buatnya,padahal app shop lain aman aja,tolong di perhatikan"",2025-04-23 09:52:16";;;;
Handoko,5,ok lah,2025-04-23 09:18:44;;;;
Herniwaty Soh,5,memuaskan ongkir selalu gratis umumnya biaya admin kecil,2025-04-23 09:11:40;;;;
Irma Ristianto,5,terimakasih akhirnya skrg aplikasi ini membuat saya puas dan sangat memudahkan saya.perbaikan ke arah lebih baik itu mmg perlu. terimakasih tim Shopee,2025-04-23 09:00:39;;;;
"RAHMATAL LILALAMIN,1,""suk shopee, tp tampilan langsung """"video""""...auto * 1"",2025-04-23 08:55:59";;;;
Space Room,5,good banget,2025-04-23 08:21:10;;;;
Dany Wardiyanto,5,mantap..banyak diskon,2025-04-23 07:39:31;;;;
Irvana Yusuf,1,PERBAIKI BUG KALIAN..IKLAN KALIAN MENGGANGGU.. APP KALIAN SERING TERBUKA SENDIRI BAHKAN SAAT KITA KLIK APP LAIN.. APP LAMBAT DAN MENGGANGGUU !!!!!!!!!!!!!!!!!,2025-04-23 07:12:59;;;;
Wirya Jaya,5,easy and fun way to shopping,2025-04-23 05:57:32;;;;
"IHSAN,1,""kena buka aplikasi harus nonton video live? tambah berat banget ni aplikasi, kami ga butuh video, kami mau cari barang yg sudah mau dibeli!"",2025-04-23 05:28:50";;;;
"FaiqNaufalIqbal,1,""sejak kurir jnt di hapus, paket ku sering terlambat, masih hebat kurir jnt daripada spx busuk"",2025-04-23 04:49:24";;;;
Dadan Jaya Purnama,1,saya mw belanja bukan nonton video pendek,2025-04-23 04:46:39;;;;
"Muhammad Ramdani,1,""sudah install di hp tetep gak bisa buka di pc, sudah login pake qr code, bersihkan chace dan cookies tetep gak bisa"",2025-04-23 03:15:48";;;;
"Edogawa Rieru Ch.,1,""BUAT FITUR """"TIDAK TERTARIK DENGAN PRODUK"""" TANPA HARUS MEMBUKA/MENEKAN PRODUKNYA! BUKANNYA MAKIN SEDIKIT SETELAH MENEKAN OPTION TSB. PRODUK YG TIDAK KITA INGINKAN/MENGGANGGU PENGALAMAN BELANJA KITA, INI MALAH JADI MAKIN SERING MUNCUL KARENA HARUS KITA TEKAN PRODUKNYA UNTUK MENEKAN TOMBOL """"TIDAK TERTARIK"""""",2025-04-23 02:18:44";;;;
"william marcelinus,1,""HATI2 BELANJA DI SHOPEE DITULISNYA BAYAR CICILAN MALAH DITAGIHAN BUKAN CICILAN, DIMINTA TOLONG BAIK2 MALAH NYOLOT BALIK GA MAU BANTUIN"",2025-04-23 00:58:53";;;;
suarjana imade,4,Very Good Online Shopping Apps.,2025-04-22 23:35:47;;;;
"Daniel Haryanto,1,""I'm a loyal shopee user for the past 5 years, but since last month, I cannot checkout milk formula and electronics using the provided vouchers. Tried asking the CS, but they're only equipped with standard responses and didn't try to solve my problem. My last straw was last Monday, when I tried to check out milk formula with some vouchers and failed again. I just give up using shopee and bought the milk at BLIBLI, as it was cheaper there. Will not use shopee anymore. Thank you."",2025-04-22 23:14:09";;;;
"susi n,5,""intinya untuk PEMBELI : JANGAN ACC TERIMA BARANG dulu walopun barang udah diterima. Bikin video n periksa detail, supaya gak nyesel. Ha Ha!"",2025-04-22 22:57:22";;;;
Khansa Amira,5,satisfied,2025-04-22 22:45:34;;;;
Jiburo Sky,4,not bad,2025-04-22 22:03:58;;;;
Xavier Pugh,1,kebijakan buruk dan penanganan yang buruk bagi seller,2025-04-22 21:25:47;;;;
Allen Scotti,5,With Shopee I get more things done and enjoy a better Life ❤️,2025-04-22 20:42:54;;;;
"Me,4,""My only problem so far is that this app takes a lot of memory, like double than similar app."",2025-04-22 19:55:51";;;;
Iwan Soetarman,5,Never experience Problem to buz online,2025-04-22 19:50:16;;;;
Hafsa Liaqat,5,Really amazing product and services.,2025-04-22 19:49:28;;;;
Mulkirom,5,Yaps,2025-04-22 19:36:08;;;;
raja lakshmi,5,Fast service,2025-04-22 18:48:40;;;;
"H Widiyatno,5,""Banyak diskon, harga nya Ok dibanding marketplace lain"",2025-04-22 18:45:54";;;;
"elisa theresia,1,""duh, shopee kenapa sih setiap buka apk kamu kaya berat banget dan jadi lag berat hp ku. padahal penyimpanan hp ku lumayan lega, tapi ini selalu penuh terus tiap buka shopee sekali aja.. tolong diperbaiki ya."",2025-04-22 18:04:20";;;;
idrus idris,5,saya senang banyak promo,2025-04-22 17:50:43;;;;
Jelita Indri Tasya Marpaung,1,kalau mau pembayaran terus verifikasi ribett,2025-04-22 17:29:25;;;;
Victor Valentino,5,i just like it,2025-04-22 16:06:05;;;;
Giovann H,5,Recommended! Jika barang yang diterima bermasalah bisa ajukan pengembalian dana. Rentang waktu pengembaliannya pun juga cukup lama (2 minggu untuk shopee mall). Terima kasih sudah membantu refund terhadap seller yang kurang kooperatif,2025-04-22 15:56:18;;;;
Daniel Hendiawan,5,mantulllll,2025-04-22 15:20:25;;;;
"Samiaji Dwi Saputra,1,""Tolong diperbaiki user interface nya agar lebih simple dan nyaman digunakan. Berat bgt, gk pernah belajar dari dulu. Liat tuh e-commerce lain."",2025-04-22 15:17:49";;;;
Mega Succar,5,awesome👍,2025-04-22 14:14:37;;;;
"Quratu Aini,1,""top up emoney 100rb, tidak terkirim sepeserpun. mengajukan pengembalian dana dengan bukti2 yg konkret, ditolak. proses berhari2 berbelit, komplain ke cs hingga lebih dari 10 cs, tidak ada solusi. sangat kecewa dengan shopee, padahal saya pelanggan setia yg selalu belanja di shopee. kalau cara melayani pelanggan seperti ini, jangan heran kalau pelanggan kabur ke marketplace lain."",2025-04-22 13:10:08";;;;
Alfa Rizki Wuka Nugraha,5,Platform belanja termurah dan termudah pemakaiannya,2025-04-22 12:15:28;;;;
Bagus Dwi Saputro,1,aplikasinya jadi seperti sampah . tiap buka aplikasi langsung diarahin ke short video .,2025-04-22 11:57:55;;;;
Togas Kandouw,5,mantep,2025-04-22 11:04:21;;;;
"Riko,1,""kalo gk mampu handle paket jgn sok. kasian yg belanja dapat voucher keterlambatan mulu. udah bagus dibantu jnt skrg malah di tendang, heran. dari tahun 1 dikasih kritik saran gk pernah berubah. selalu berlindung di bawah kata2 Mohon maaf atas ketidaknyamanan nya. tiap sektor jawaban itu mulu, cs pun kayak bot"",2025-04-22 10:54:15";;;;
Jeanny Effendy,5,good and clear!,2025-04-22 10:19:55;;;;
"ANDRI SETYAWAN,1,""Performa aplikasi buruk. Lag, lemot padahal jaringan internet sangat stabil..."",2025-04-22 09:33:05";;;;
Budi Setiawan (Wawan),1,judul produk tak sesuai dengan harga produk.,2025-04-22 08:47:54;;;;
Alay,1,di shopee banyak penipuan. saya beli hp infinix hot 30i tapi yang datang HP gk jelas . katanya ini HP produk buatan sendiri. tapi ketika di return shopee prosesnya ditunta-tunda stelah itu malah pesanan diselesaikan sendiri oleh shopee Dan saya tdak dapat memproses return hp tersebut. kayaknya pihak shopee bekerja sama dengan penipu. Dan akhirnya saya mengihklazkan uang tersebut. Dan memakai HP abal-abal ini,2025-04-22 08:43:03;;;;
Kerdus diGembok,2,Topup pay lewat alf* 20rb mosok ya 2x transaksi hihi ga jadilah,2025-04-22 08:35:38;;;;
"Bayu Firdaus,4,""usahakan lebih perhatikan kepuasan pembeli. tindak tegas dan pastikan sanksi bagi penjual yang curang, yang hanya mengejar keuntungan besar dengan memberikan barang yang tidak sesuai dan berharap banyak pembeli yang tidak complain dan tidak ajukan pengembalian. jika pembeli ajukan pengembalianpun penjual tidak rugi, sedangkan pembeli rugi waktu, tenaga, bahkan biaya karena harus repot urus pengembalian, itu tidak adil. sistem algoritma rekomendasinya sangat baik, tapi videonya kurang relevan"",2025-04-22 08:33:57";;;;
Krisna Ellbie1723,5,nice,2025-04-22 07:36:55;;;;
Martin Setyoko,5,barang sebagian bisa di kembalikan jika tidak cocok,2025-04-22 07:04:52;;;;
"Al Ghifari Hartzani,1,""Update: Sekarang JNT dihapus demi melancarkan monopoli logistik dengan SPX, tpi malah bikin lemot pengiriman. Kurang ajar emang aplikator ini. Mending pindah ke sebelah klo belanja. . . Shopeefood drivernya kenapa lemot lemot. Curiga double order dengan apkikasi lain. Saat driver pickup, di maps posisi driver sudah jauh dari resto. Padahal sudah pilih delivery yg express. Apa pas pickup driver gak harus langsung ubah status pickup pas di resto, jadi sengaja biar gak ketahuan double order?"",2025-04-22 06:36:09";;;;
Nabila,4,lag kadang,2025-04-22 05:56:20;;;;
Masud Faqih,5,mantap,2025-04-22 04:46:38;;;;
A.Syarif Z. Nst (Syarief Nst),4,Tambahkan Dark Mode... Agar mata lebih nyaman.,2025-04-22 00:12:31;;;;
pokokcuan Part,5,toopp,2025-04-22 00:06:21;;;;
Faishol Viway,3,I'm satisfied,2025-04-21 23:36:01;;;;
"Seb Yu,1,""Data isn't safe, leaked to 3rd party. I changed my number and only my family knows, other than that I use it as contact for my Shopee account, now numbers claiming to be from Shopee is terrorizing me with calls at least 4 times a day."",2025-04-21 23:26:37";;;;
Fahmy Tarmidzy,1,LEMOT! NGELAG MULU!!!,2025-04-21 23:09:02;;;;
Dede Syadefa,5,puas belanja di shopee barang2 realpic dan bagus,2025-04-21 21:24:26;;;;
"Nadhira Lestari,5,""saya sudah terbiasa dengan UI nya shopee, jadi ya tidak ada masalah dan untuk penggunaan aplikasi selama ini tidak ada kendala."",2025-04-21 19:52:01";;;;
"Mahdiyya Mudhiah,1,""why it's keep opening by itself? I want to open it, and it's open"",2025-04-21 19:51:09";;;;
"Kiriya Akabaru (Rick),1,""aplikasi nya berat banget njir ,interface segala macem dimasukin ke 1 tab doang, bahkan device high end aja ga sanggup buka nih aplikasi dengan lancar"",2025-04-21 19:47:46";;;;
"unknown A54,2,""UDAH BERTAHUN2 AKU GA PAHAM ALGORITMA SEARCHING PRODUK DI SHOPEE, SEMACAM SOK PINTAR TAPI KACAU. CARI KATA KUNCI TEMPE EH YG KELUAR TAHU. GAK MENGHARGAI SAMA SEKALI AMA MAUNYA CUSTOMER, SOK PEDE BANGET NYARIIN BARANG YG GA DI BUTUHIN CUSTOMER."",2025-04-21 19:45:29";;;;
Titi Tumbuan,5,shoppe nempubyai system yg dapat diandalkan. juga kurir yg terpercaya. sayangnya masih banyak vendor yg menjual barang tidak sesuai etalase atw deskripsi. foto lebih bagus dari barang aslinya. akhirnya barang hrs dikembalikan. atw membuat customer kecewa.,2025-04-21 19:40:38;;;;
Dian Ayu,3,Mantappu djiwaaaa ❣,2025-04-21 19:38:30;;;;
Soegeng Hariyanto,5,veru good,2025-04-21 19:04:58;;;;
"Ahmad Alhaddad,5,""kualitas okey, tingkat kan lagi"",2025-04-21 19:01:29";;;;
Ariyadi Kadek,5,nice shop online,2025-04-21 18:22:58;;;;
Agnes,1,HEY SHOPPEFOOD SUKA BANGETTT NGAMBILL SALDO SAYAA KURANG AJAR!APLIAKSI BURIKKK!!,2025-04-21 17:37:09;;;;
Siti Munawaroh,5,satisfying,2025-04-21 17:35:49;;;;
Kimberly Penelopesky,5,bisa langsung shopping tanpa peduli dengan harga yang mahal dan ongkir yang mahal,2025-04-21 17:26:29;;;;
Jan Kiefte,5,best shop in town,2025-04-21 16:59:37;;;;
Ayo Digitalin,5,Bermanfaat untuk banyak orang bekerja menjemput rezeki,2025-04-21 16:52:00;;;;
stev aja,1,spaming call from splater askin someone who i dont know to pay MF.,2025-04-21 16:45:21;;;;
mokhamad yani,5,aplikasi sangat baik dan responsif,2025-04-21 16:07:04;;;;
"Benedict Prakasa,1,""bisa ga kalau first open appnya ga usah putar video annoying, lag,"",2025-04-21 16:04:04";;;;
DATCH ARTS,5,naisu,2025-04-21 15:44:46;;;;
andy setiawan,5,Okeee,2025-04-21 15:42:30;;;;
John Smith (Mistersl),5,good,2025-04-21 15:32:57;;;;
Arief Hakim,1,HATI HATI JEBAKAN UNTUK TOP UP SHOPEEPAY DGN IMING IMING VOUCHER PROMO,2025-04-21 15:20:25;;;;
7 Cakra,1,shopee kalo bikin iklan jgn suka maksa ngambil paket data internet orang donk di banyak aplikasi2 nempel iklan shopee. udah punya akun masih ditawari iklannya.paling maksa agresif ya,2025-04-21 15:14:31;;;;
Deni Darmawan,5,very helpful,2025-04-21 14:27:30;;;;
"WidnYana,3,""Nice apps, tapi Jarang ada voucher"",2025-04-21 14:04:46";;;;
"Lusi Angraini,3,""senang belanja online pakai apk ini, tp terlalu banyak fitur"",2025-04-21 12:54:32";;;;
Orlando Ramlee,5,So far so good,2025-04-21 12:46:41;;;;
"Ekky Rezky,1,""kebijakan paling jelek, akun di banned gabisa dibuka 🤣"",2025-04-21 12:03:34";;;;
"Hanta Julian,2,""Sekarang kalau baru buka apps langsung random masuk live, bukan ke beranda lagi. Jadi makin ngeberatin aplikasi dan ngebuang kuota ga jelas."",2025-04-21 11:54:11";;;;
"Syifa Azzahra,5,""it's the best e-commerce and shopee food have the special price, i like it."",2025-04-21 11:09:49";;;;
"agus setiono,1,""21/4/2025 Tolong hilangkan fitur membuka live saat masuk ke aplikasi. Sangat mengganggu Saya menggunakan sjk 2018, baru kali ini (update hari ini 16/3/2024) seller banyak yg janji palsu, bilang saat live dikirim besok pagi namun kenyataannya dikirim besok menjelang tengah malam. Kurir khusus spx yg awalnya bagus banget, pengiriman dlam kota hanya 1 hari, sekarang 3 hari."",2025-04-21 11:01:57";;;;
Irawan Prasetyo,5,toko online mantab,2025-04-21 11:01:52;;;;
"Riski S,5,""Agak berat, saya tau perkembangan akan semakin banyak dan modern tapi itu juga menjadi pertimbangan karna semakin banyak fitur semakin lama dan berat saat mengambil gambar"",2025-04-21 10:19:12";;;;
Gresheila Zaara,1,lucu.. kasih promo ongkir dan diskon tapi ketika dipakai malah dibilang aktivitas mencurigakan.. konyol,2025-04-21 09:31:17;;;;
"roni san,5,""mudah, simple dan layanan cepat"",2025-04-21 08:43:11";;;;
"O O,1,""lokasi shopeefood gonta ganti, gabisa dicancel lagi"",2025-04-21 08:33:12";;;;
Fadhillah “Dila” Azrin,5,Mantepppp...,2025-04-21 08:33:10;;;;
Hamid Baraja,5,online shopee sangat memuaskan.5 stars utk shopee n sellers nya.,2025-04-21 08:32:09;;;;
"Fitri R,1,""pengembalian dana seminggu lebih krn brg ga diterima 2x ditolak yg ke 3x malah jawabannya balik lagi kayak proses sebelumnya 2x yg ditolak, kyk balik dr awal lagi, padahal bukti ada dan barang ga diterima sbg buyer krn brg balik ke seller.. dr seller udah ada bukti ngehubungi dg info tsb dr shopee juga ngasih info tsb tp giliran dana diminta ttp d keep dg alasan masih nanya seller wkwkwkwk lawak bgt ngekeep hak org, duit ga gede aja kayak gitu apalagi buyer apes yg nyantol duit gede"",2025-04-21 07:29:50";;;;
"mulyadi tan,5,""fast, Cheaper, qualify"",2025-04-20 23:25:23";;;;
Why Not,5,ok,2025-04-20 22:51:06;;;;
Yullie Hadiyanti,5,Harga lebih murah tp tdk murahan Dan rata2 free ongkir. Complaint jg cepat d tanggapi Dan selesaikan.,2025-04-20 22:05:06;;;;
Rafly Pebriansyah,5,Good,2025-04-20 22:03:59;;;;
"Nikolas Bell,1,""The app policies are horrible. Just because one household has multiple accounts (each person only has one), Shopee bans us from using any promo code or coupons. Even when we tried to ask the Customer Service for help, they only answered like an AI Bot. Might as well fire all the employees if you're going to talk like a machine. Shopee is full of BS now."",2025-04-20 21:47:54";;;;
"Aida Zarkasy,2,""tolong ya shopee. untuk verifikasi keamanan akun, kenapa harus ada tulisan """"... dengan salah satu cara di bawah ini"""" padahal pilihannya cuman scan QR. Dan scan QR pun nggak bisa-bisa. masa harus ngirim foto KTP terus tiap kali ganti hape atau hape rusak (dan harus di program ulang). sudah kaya mau bikin akun pinjol tau. andaikan gak ada isinya di akun shopee pay, sdh getting delete aja itu akun. mempersulit orang aja."",2025-04-20 21:45:43";;;;
phillip adoe,1,ganggu bgt double order mesen minum keburu cair es nya su,2025-04-20 21:28:38;;;;
Putra Kurniawan,5,cepat dan bagus,2025-04-20 18:25:16;;;;
"iyas,1,""shopeepay sering error. pdhl dana cukup untuk pembayaran, bahkan lebih. tp disuruh topup. dibilang dana kurang. aneh. trus topup shopeepay tulisannya gratis, nyatanya dana disedot 1k setiap topup. cust dimintai dana pelayanan agar mendapat pelayanan yg lebih baik, nyatanya pelayanan & sistem nya bobrok semua."",2025-04-20 17:57:52";;;;
Hilkiah Jordan Faithful,1,annoyinh,2025-04-20 17:52:07;;;;
"Himma Sanie,1,""aplikasi berat, lemot, JELEK!!!"",2025-04-20 17:44:36";;;;
"Andika Febri,5,""Cukup bagus setelah pindah lokasi, barang datang sesuai dengan keterangan. Bukan yang belom sampai udah di bilang sampai."",2025-04-20 15:33:13";;;;
fatchurur roji,5,good,2025-04-20 14:34:13;;;;
Martha Andrianto,5,good Application,2025-04-20 13:39:54;;;;
iphone intern,5,recomended,2025-04-20 13:11:44;;;;
Nad Prijadi,3,live video ada di homepage dan running semua. tiap klik barang dari homepage juga muncul videonya dulu. App jadi lemot parah dan berat bgt. ngabisin kuota juga,2025-04-20 12:27:57;;;;
"Naufal Anugerah Putra,1,""GA JELASS!! SALDO SHOPEE KEPOTONG SAMA GOOGLEPLAY OTOMATIS. TERUS FUNGSI AUTENTIKASI DUA FAKTOR APA?! BUAT TEMEN2 YG PERNAH BERLANGGANAN APPLE MUSIC , SPOTIFY ATAU LANGGANAN APAPUN ITU HATI2 JANGAN HUBUNGIN SHOPEEPAY KE GOOGLEPLAY NANTI SALDO NYA KEPOTONG OTOMATIS!!"",2025-04-20 12:18:11";;;;
Anto Victoria Hills,5,Mantapp... 👍👍👍🏻,2025-04-20 11:41:57;;;;
anonym,5,Real free ongkir and discount,2025-04-20 10:53:18;;;;
Lyliaa.,5,Good.,2025-04-20 09:52:24;;;;
Jeseline cin,5,Very good and convinience apps to buy anything,2025-04-20 09:38:44;;;;
"Luck And Nut,1,""Saya pengguna shopee lebih dari 8 tahun, transaksi aktif, tolong shopee paylater saya diaktifkan kembali dan tidak SELALU beralasan untuk menunggu kebijakan perusahaan. Sudah DM via instagram juga tidak ada solusi jawabannya hanya """"MENUNGGU KEBIJAKAN INTERNAL PERUSAHAAN"""". Tolong diperbaiki hal-hal macam ini mengingat customer juga bagian dari bisnis shopee."",2025-04-20 09:22:02";;;;
"Respiana Sari,5,""cari apa saja lengkap disini,harga sangat ekonomis lbh murah dr harga toko nya"",2025-04-20 09:13:12";;;;
Dedi Sapar,2,banyak tukang tipu,2025-04-20 06:27:48;;;;
"Van Jovi03,1,""hey shopee, if your delivery service(SPX) is still not ready to accomodate amount of packages, let the 3rd party to handle it, waiting for 10 days is wasting my time because of your lame SPX"",2025-04-20 06:17:01";;;;
Wennyta Pasyani,5,ya baguslah,2025-04-20 05:54:25;;;;
"Lukki Luck,1,""Saat masuk ke aplikasi pertama kali langsung kebuka shopee video, sangat menggangu sekali. fokus utama shopee buat belanja bukan buat nonton video. dan g ada pengaturan untuk menonaktifkan fitur tersebut."",2025-04-20 05:53:34";;;;
"Mufti Robbani,1,""sangat tidak suka ketika pertama kali dibuka yang tampil malah Shopee video!! kenapa? karena HP ku jadi lemot, dan saat pindah tab ke home Shopee suara dari Shopee video masih terdengar. sepertinya ada bug aplikasi atau memang hp ku lemot."",2025-04-20 05:51:17";;;;
